description,artist,album,format,extra
Wolvennest - VOID LP,Wolvennest,VOID,Vinyl,Clear 2021 press vinyl
Morbific - Squirm Beyond The Mortal Realm LP,Morbific,Squirm Beyond The Mortal Realm,Vinyl,Black 2023 press vinyl
Every Time I Die - Ex Lives LP,Every Time I Die,Ex Lives,Vinyl,Black 2022 press vinyl
USED - Eighteen Visions – XVIII LP,Eighteen Visions,XVIII,Vinyl,Black/Silver 2017 press vinyl
All Pigs Must Die - Hostage Animal LP,All Pigs Must Die,Hostage Animal,Vinyl,Black 2017 press vinyl
Tomahawk - Tonic Immobility LP,Tomahawk,Tonic Immobility,Vinyl,Black 1st press vinyl
Full Of Hell & Primitive Man - Suffocating Hallucination LP,Full Of Hell & Primitive Man,Suffocating Hallucination,Vinyl,Clear w/ Blue Splatter 2023 press
Unreal City - Cruelty Of Heaven LP,Unreal City,Cruelty Of Heaven,Vinyl,Pinwheel 2020 press vinyl
BLEMISH - Ecocide - Ecocide LP,Ecocide,Ecocide,Vinyl,Black 2011 press vinyl
Worm - Gloomlord LP,Worm,Gloomlord,Vinyl,Green-In-Clear 2023 press
Nous Étions – La Manière Noire LP,Nous Étions,La Manière Noire,Vinyl,Clear/Black Marble 2014 press vinyl
USED - Disnihil - Disnihil LP,Disnihil,Disnihil,Vinyl,Black 2008 press vinyl
Kommand - Terrorscape LP,Kommand,Terrorscape,Vinyl,Green/Black 2020 press
Uthullun - Dirges For The Void LP,Uthullun,Dirges for the Void,Vinyl,Green w/ Smoke 1st press vinyl
Delos – Delos LP,Delos,Delos,Vinyl,Black 2013 press vinyl (lim/520)
Outer Heaven – Realms Of Eternal Decay LP,Outer Heaven,Realms Of Eternal Decay,Vinyl,Stripe w/ Splatter 2023 press
Mansions - Big Bad LP,Mansions,Big Bad,Vinyl,White/Black Split 1st press vinyl
Belore - Journey Through Mountains And Valleys LP,Belore,Journey Through Mountains And Valleys,Vinyl,Gold 2021 press vinyl
Gennem Tågen – Koldt betragtes verden LP,Gennem Tågen,Koldt betragtes verden,Vinyl,Black 2024 press vinyl
Torche - Admission LP,Torche,Admission,Vinyl,Clear w/ Splatter 2021 press
BLEMISH - Kerbdog - On The Turn LP,Kerbdog,On The Turn,Vinyl,Yellow 2020 press vinyl
USED / BLEMISH - Tempest - Tempest LP,Tempest,Tempest,Vinyl,Black 1st press vinyl
Mrtva Vod - Divided In Life LP,Mrtva Vod,Divided in Life,Vinyl,Black 2022 press vinyl
Gorephilia - Severed Monolith LP,Gorephilia,Severed Monolith,Vinyl,Blue 2023 press vinyl
Seventh Circle – Voluntary Torture LP,Seventh Circle,Voluntary Torture,Vinyl,Pink 2017 press vinyl
Infuriate - Infuriate LP,Infuriate,Infuriate,Vinyl,Black 1st press vinyl
I Am Abomination - To Our Forefathers LP,I Am Abomination,To Our Forefathers,Vinyl,White 2020 press vinyl
"BLEMISH - Slowbleed - The Blazing Sun, A Fiery Dawn LP",Slowbleed,"The Blazing Sun, A Fiery Dawn",Vinyl,Red 2022 press vinyl
Wreck & Reference – Black Cassette LP,Wreck & Reference,Black Cassette,Vinyl,White 2011 press vinyl
Lodges – Walking On Hands And Knees LP,Lodges,Walking On Hands And Knees,Vinyl,Black 2013 press vinyl
MH Chaos - MH Chaos LP,MH Chaos,MH Chaos,Vinyl,Black 2021 press vinyl
Keeper – The Space Between Your Teeth LP,Keeper,The Space Between Your Teeth,Vinyl,Clear 2015 press vinyl
Unreal City - Cruelty Of Heaven LP,Unreal City,Cruelty Of Heaven,Vinyl,Pink/White Mix w/ Green Splatter 2020 press
Coalesce - Functioning On Impatience LP,Coalesce,Functioning On Impatience,Vinyl,White w/ Splatter 2024 press
USED - Mefitis - Offscourings LP,Mefitis,Offscourings,Vinyl,Black 2021 press vinyl
Ilsa - Preyer LP,Ilsa,Preyer,Vinyl,Milky Clear w/ Pinwheels & Splatter 2020 press
Exhumed - Gore Metal 25th Anniversary Edition LP,Exhumed,Gore Metal,Vinyl,Neon Green 2023 press
Domovoyd ‎– Oh Sensibility LP,Domovoyd ‎,Oh Sensibility,Vinyl,Black 2013 press vinyl
Snuffed - Lobotomy Dream LP,Snuffed,Lobotomy Dream,Vinyl,White/Black 2024 press
Death Before Dishonor - Unfinished Business LP,Death Before Dishonor,Unfinished Business,Vinyl,Clear w/ Splatter 2019 press
Sunami - Sunami LP,Sunami,Sunami,Vinyl,Clear Blue w/ Yellow Galaxy 2023 press
Disimperium - Grand Insurgence Upon Despotic Altars LP,Disimperium,Grand Insurgence Upon Despotic Altars,Vinyl,Black 2023 press vinyl
USED - Void Rot - Descending Pillars LP,Void Rot,Descending Pillars,Vinyl,Black 2020 press vinyl
Obituary - Slowly We Rot - Live And Rotting LP,Obituary,Slowly We Rot - Live And Rotting,Vinyl,Green 2022 press vinyl
Pustilence – Beliefs Of Dead Stargazers And Soothsayers LP,Pustilence,Beliefs Of Dead Stargazers And Soothsayers,Vinyl,Black 2023 press vinyl
USED - Nekrovault – Totenzug: Festering Peregrination LP,Nekrovault,Totenzug: Festering Peregrination,Vinyl,Purple 2020 press vinyl
Minor Threat - Out Of Step LP,Minor Threat,Out Of Step,Vinyl,White 2023 press vinyl
Fornicus - Hymns Of Dominion LP,Fornicus,Hymns Of Dominion,Vinyl,Transparent Orange/Black Marbled 2021 press vinyl
Tzompantli – Tlazcaltiliztli LP,Tzompantli,Tlazcaltiliztli,Vinyl,Red-In-Clear w/ Splatter 2022 press vinyl
BLEMISH - Gomorrah - Gomorrah LP,Gomorrah,Gomorrah,Vinyl,Clay Mixed 1st press vinyl
Cryptic Brood / Night Hag - Split LP,Cryptic Brood / Night Hag,Split,Vinyl,Black 1st press vinyl
USED - Atriarch – An Unending Pathway LP,Atriarch,An Unending Pathway,Vinyl,Gray/Black Merge 2014 press vinyl
"Impious Havoc ""At the Ruins of the Holy Kingdom"" MC | Cassette",Impious Havoc,At the Ruins of the Holy Kingdom,Cassette,
"Erzfeynd ""Muspilli"" Slipcase MC | Cassette",Erzfeynd,Muspilli,Cassette,
"Virus of Koch ""Lux Et Veritas"" MC | Cassette",Virus of Koch,Lux Et Veritas,Cassette,
"Andrzej Zuławski ""Possession OST"" MC | Cassette",Andrzej Zuławski,Possession OST,Cassette,
"Omenfilth ""Devourer of the Seven Moons"" MC | Cassette",Omenfilth,Devourer of the Seven Moons,Cassette,
"Eclipsus ""Sullen.Euphoria"" MC | Cassette",Eclipsus,Sullen.Euphoria,Cassette,
"Cisterna ""Festin De Cieno"" MC | Cassette",Cisterna,Festin De Cieno,Cassette,
"Vanyar ""March Rehearsal"" Demo | Cassette",Vanyar,March Rehearsal,Cassette,
"Mirk ""Of Spirit And Blood"" Demo (Asgard Musik) | Cassette",Mirk,Of Spirit And Blood,Cassette,
"Codex Daemonicum ""Doctrines of the Fallen"" MC | Cassette",Codex Daemonicum,Doctrines of the Fallen,Cassette,
"Hellwitch ""Transgressive Sentience - Demo 1986"" Demo | Cassette",Hellwitch,Transgressive Sentience - Demo 1986,Cassette,
"Hellwitch ""Syzygial Miscreancy"" MC | Cassette",Hellwitch,Syzygial Miscreancy,Cassette,
"Angrrsth / Czort ""W Czeluść"" Split MC | Cassette",Angrrsth / Czort,W Czeluść,Cassette,
"Ispenss ""Entropy Descending"" Demo | Cassette",Ispenss,Entropy Descending,Cassette,
"Godkiller ""We Are The Black Knights"" MC | Cassette",Godkiller,We Are The Black Knights,Cassette,
"Whispers Unhallowed ""Book 4"" MC | Cassette",Whispers Unhallowed,Book 4,Cassette,
"Cemetery Lights ""Consumption"" MC | Cassette",Cemetery Lights,Consumption,Cassette,
"Hades ""...Again Shall Be"" MC (NWN Edition) | Cassette",Hades,...Again Shall Be,Cassette,
"Pyreficativm ""संसार का पथ"" MC | Cassette",Pyreficativm,संसार का पथ,Cassette,
"Under the Church ""Total Burial"" MC | Cassette",Under The Church,Total Burial,Cassette,
"Dobhar Chú ""Aislingí An Gheimhridh"" MC | Cassette",Dobhar Chú,Aislingí An Gheimhridh,Cassette,
"Slutet ""Bortom Vansinnets Grepp"" CD | Cassette",Slutet,Bortom Vansinnets Grepp,Cassette,
"Meslamtaea ""New Era"" MC | Cassette",Meslamtaea,New Era,Cassette,
"Nözaakr ""Sanguinem Nebula"" Demo | Cassette",Nözaakr,Sanguinem Nebula,Cassette,
"Thangorodrim ""Towers of the Teeth"" MC | Cassette",Thangorodrim,Towers of the Teeth,Cassette,
"Warahraan ""Stellar Shine"" Demo | Cassette",Warahraan,Stellar Shine,Cassette,
"Forest Mysticism ""Blood Of The Woodland"" Demo | Cassette",Forest Mysticism,Blood Of The Woodland,Cassette,
"Hersker ""Befængt"" MC | Cassette",Hersker,Befængt,Cassette,
"Blood Tyrant ""Codex Cruor"" MC | Cassette",Blood Tyrant,Codex Cruor,Cassette,
"Angel Witch ""Angel Witch / Gorgon"" MC | Cassette",Angel Witch,Angel Witch / Gorgon,Cassette,
"Acid Drinkers ""The State Of Mind Report"" MC | Cassette",Acid Drinkers,The State Of Mind Report,Cassette,
"Erscheinung ""Spokerij I"" MC | Cassette",Erscheinung,Spokerij I,Cassette,
"Gosforth ""Scourge of Dark Dominion"" MC | Cassette",Gosforth,Scourge of Dark Dominion,Cassette,
"Castle Zagyx ""Doors to the Battlefields of Ertbe"" MC | Cassette",Castle Zagyx,Doors to the Battlefields of Ertbe,Cassette,
Ignis Serpentis “Ad Chao : I” MC | Cassette,Ignis Serpentis,Ad Chao : I,Cassette,
"Massacred ""The Devil's Awakening"" MC | Cassette",Massacred,The Devil's Awakening,Cassette,
"Fjeldtaagen ""Promo 2020"" Demo (Lim to 100) | Cassette",Fjeldtaagen,Promo 2020,Cassette,
"Dead Night Boostin ""Nitesharade"" Demo | Cassette",Dead Night Boostin,Nitesharade,Cassette,
"Kaliya / Vaginal Bear Trap ""Ripped Off"" Split MC | Cassette",Kaliya / Vaginal Bear Trap,Ripped Off,Cassette,
"Pok Gai ""Pok Gai"" Demo | Cassette",Pok Gai,Pok Gai,Cassette,
"Wrang ""De Vaendrig"" MC | Cassette",Wrang,De Vaendrig,Cassette,
"Cimmerian Possession ""Sadistic Storm"" MC | Cassette",Cimmerian Possession,Sadistic Storm,Cassette,
Gig Ticket: Blasphemy / Death Worship etc. 12/7/24 Mexico City | Cassette,?,?,Cassette,
"Prediction ""The Unholy Flame"" MC | Cassette",Prediction,The Unholy Flame,Cassette,
"Cemetery Lights ""Consumption"" CD | CD",Cemetery Lights,Consumption,CD,
"Zoldier Noiz ""Merci"" CD | CD",Zoldier Noiz,Merci,CD,
"Furnace Floor ""Furnace Floor"" CD | CD",Furnace Floor,Furnace Floor,CD,
"Graves ""Liturgia da Blasfemia"" CD | CD",Graves,Liturgia da Blasfemia,CD,
"Voodus ""Into the Wild"" Digipak CD | CD",Voodus,Into the Wild,CD,
"Lord Belial ""Revelation"" CD | CD",Lord Belial,Revelation,CD,
"Agrath ""The Fall of Mankind"" CD | CD",Agrath,The Fall of Mankind,CD,
"Piarevaracień ""U pošukach pačatku tych šlachoŭ"" Digipak CD (Belarusian folk BM) | CD",Piarevaracień,U pošukach pačatku tych šlachoŭ,CD,
"V/A ""Annihilation of the Antichrist"" Bootleg CD | CD",V/A,Annihilation of the Antichrist,CD,
"Slave Agent ""Alternate Histories"" CD | CD",Slave Agent,Alternate Histories,CD,
"Necronaut ""Necronaut"" CD | CD",Necronaut,Necronaut,CD,
"Watain ""Casus Luciferi"" CD | CD",Watain,Casus Luciferi,CD,
"Akefal ""Opus Darkness"" CD | CD",Akefal,Opus Darkness,CD,
"Power From Hell ""The True Metal"" Digipak CD | CD",Power From Hell,The True Metal,CD,
"Negative Plane ""Et In Saecula Saeculorum"" CD | CD",Negative Plane,Et In Saecula Saeculorum,CD,
"Transmetal ""20 Años Ondeando la Bandera del Metal"" CD | CD",Transmetal,20 Años Ondeando la Bandera del Metal,CD,
"Nocturnal Breed ""Aggressor"" (La Cripta version) CD | CD",Nocturnal Breed,Aggressor,CD,
"Disiecta Membrae ""Taedium Vitae"" CD | CD",Disiecta Membrae,Taedium Vitae,CD,
"Dead Dog's Howl ""Black Circle Transcendency"" Digipak CD | CD",Dead Dog's Howl,Black Circle Transcendency,CD,
"Krater ""Nocebo"" Digipak CD | CD",Krater,Nocebo,CD,
"Divine Noise Attack ""Creating the End"" CD | CD",Divine Noise Attack,Creating the End,CD,
"Skald of Morgoth ""The Siege of Angband"" CD | CD",Skald of Morgoth,The Siege of Angband,CD,
"Fjord ""Vor Tru"" CD | CD",Fjord,Vor Tru,CD,
"Marduk ""Plague Angel"" CD | CD",Marduk,Plague Angel,CD,
"Old Sorcery ""Clandestine Meditation in Two Chapters"" Digipak CD | CD",Old Sorcery,Clandestine Meditation in Two Chapters,CD,
"Aihos ""Hävityksen Maa"" CD | CD",Aihos,Hävityksen Maa,CD,
"Paimonia ""Disease Named Humanity"" CD | CD",Paimonia,Disease Named Humanity,CD,
"Wóddréa Mylenstede ""Cwylmendéaþ"" Digipak CD | CD",Wóddréa Mylenstede,Cwylmendéaþ,CD,
"Somrak ""The Blackwinged Serpent Crowned"" CD | CD",Somrak,The Blackwinged Serpent Crowned,CD,
"Diocletian ""Annihilation Rituals"" CD | CD",Diocletian,Annihilation Rituals,CD,
"Inisans ""Transition"" CD | CD",Inisans,Transition,CD,
"Sardonic Smile ""Wraith"" CD | CD",Sardonic Smile,Wraith,CD,
"Broken Bones ""A Single Decade"" Digipak CD | CD",Broken Bones,A Single Decade,CD,
"Sol Evil ""Sanctum Satanas"" CD | CD",Sol Evil,Sanctum Satanas,CD,
"Korpituli ""Pohjola"" Digipak CD | CD",Korpituli,Pohjola,CD,
"Gauze ""言いたかねえけど目糞鼻糞"" CD | CD",Gauze,言いたかねえけど目糞鼻糞,CD,
"Morketsvind ""The Journey"" Digipak CD | CD",Morketsvind,The Journey,CD,
"Necrotomy ""Inhuman Mankind"" CD | CD",Necrotomy,Inhuman Mankind,CD,
"Burning Winds ""Return to Hell"" CD | CD",Burning Winds,Return to Hell,CD,
"Orcrist ""Union of Evil"" CD | CD",Orcrist,Union of Evil,CD,
"Thou Art Lord ""Diabolou Archaes Legeones"" CD | CD",Thou Art Lord,Diabolou Archaes Legeones,CD,
"Decayed ""In Lustful Mayhem + Bonus"" Digipak CD | CD",Decayed,In Lustful Mayhem,CD,
"Amen Corner ""Darken in Quir Haresete"" CD | CD",Amen Corner,Darken in Quir Haresete,CD,
"Venom ""Live at Ijsselhal - Zwolle, Holland February 11, 1984"" CD | CD",Venom,"Live at Ijsselhal - Zwolle, Holland February 11, 1984",CD,
"Crime ""First Crime"" CD | CD",Crime,First Crime,CD,
"Order From Chaos ""Dawn Bringer"" CD | CD",Order From Chaos,Dawn Bringer,CD,
"Hurusoma ""Sombre Iconoclasm"" CD | CD",Hurusoma,Sombre Iconoclasm,CD,
"Serpent Cobra ""Beware"" Digipak CD | CD",Serpent Cobra,Beware,CD,
"Transmetal ""Las Alas del Emperador"" CD | CD",Transmetal,Las Alas del Emperador,CD,
"Totalt Jävla Mörker ""Söndra & Härska"" Digipak CD | CD",Totalt Jävla Mörker,Söndra & Härska,CD,
"Wapentake ""Madrigals"" Digipak CD | CD",Wapentake,Madrigals,CD,
"Elimi ""The Seed"" CD | CD",Elimi,The Seed,CD,
"Spiral Wheel ""Resurrection For Revenge"" CD | CD",Spiral Wheel,Resurrection For Revenge,CD,
"Hermóðr ""Tidens Tand"" Digipak CD | CD",Hermóðr,Tidens Tand,CD,
"V/A Blasphemous Mockery Productions ""Fetching Items of Power Vol. I"" CD | CD",V/A Blasphemous Mockery Productions,Fetching Items of Power Vol. I,CD,
"Sol Invictus ""Blood is Thicker than Water"" CD | CD",Sol Invictus,Blood is Thicker than Water,CD,
"Gorugoth ""Gorugoth"" CD | CD",Gorugoth,Gorugoth,CD,
"Mortala ""Demo Live Compilation"" A5 Digipak CD | CD",Mortala,Demo Live Compilation,CD,
"Daniel ""Šakal"" Švarc & GIWMÜR - Varuji nebe!!!"" CD (Ex Torr) | CD",Daniel,Šakal,CD,
Sonneillon BM / Sardonic Witchery / Black Command / Saterdum Split CD | CD,Sonneillon / Sardonic Witchery / Black Command / Saterdum,Split,CD,
"Gyotrelem / Haunted Sanity ""Gyotrelem / Haunted Sanity"" Split CD | CD",Gyotrelem / Haunted Sanity,Gyotrelem / Haunted Sanity,CD,
Bunkur / Mordor Split CD | CD,Bunkur / Mordor,Split,CD,
"Machinery ""The Passing"" CD | CD",Machinery,The Passing,CD,
"Fornace ""Deep Melancholic Wrath"" CD | CD",Fornace,Deep Melancholic Wrath,CD,
"Vulturine ""Tentácvlos Da Aberração"" Digipak CD | CD",Vulturine,Tentácvlos Da Aberração,CD,
"Disorder ""En El Rio Del Olvido"" CD | CD",Disorder,En El Rio Del Olvido,CD,
"Nam-Khar ""Dok-Pa"" Digipak CD | CD",Nam-Khar,Dok-Pa,CD,
"Gorgoroth ""Bergen 1996"" Digipak CD | CD",Gorgoroth,Bergen 1996,CD,
"Black Flame ""Imperivm"" CD | CD",Black Flame,Imperivm,CD,
"Morbid Holocaust ""Atmospheric Armageddon"" CD | CD",Morbid Holocaust,Atmospheric Armageddon,CD,
"Pest ""Vado Mori"" CD | CD",Pest,Vado Mori,CD,
"Akhkharu ""Celebratum"" CD | CD",Akhkharu,Celebratum,CD,
V/A USBM Digipak CD | CD,V/A,USBM,CD,
"Doombringer ""Walpurgis Fires"" CD | CD",Doombringer,Walpurgis Fires,CD,
"Sallow Moth ""Deathspore"" CD | CD",Sallow Moth,Deathspore,CD,
"V/A ""Drzite Skupaj? Front Rock"" CD | CD",V/A,Drzite Skupaj? Front Rock,CD,
"Kiira ""Lättömän Sanat"" Digipak CD | CD",Kiira,Lättömän Sanat,CD,
"Niundi ""Niundi"" Digipak CD | CD",Niundi,Niundi,CD,
"Dhak ""Demos & Rarezas"" CD | CD",Dhak,Demos & Rarezas,CD,
"Burzum ""Fallen"" CD | CD",Burzum,Fallen,CD,
"Extermination Alchemist ""Black Magic Of Genocide"" LP | CD",Extermination Alchemist,Black Magic Of Genocide,CD,
"Sabbat ""The Dwelling"" CD (Iron Pegasus Edition) | CD",Sabbat,The Dwelling,CD,
"Old Tower ""Draconic Synthesis"" Digibook CD | CD",Old Tower,Draconic Synthesis,CD,
"Voodus / Domgård ""Ginnungagap / Ljungeld över Människan"" Split Double CD | CD",Voodus / Domgård,Ginnungagap / Ljungeld över Människan,CD,
"Blood Magic ""Goetic Blood Spells"" CD | CD",Blood Magic,Goetic Blood Spells,CD,
"Goatpenis ""Blessed by War"" CD | CD",Goatpenis,Blessed by War,CD,
"Left in Ruins ""Sound of Defeat"" CD | CD",Left in Ruins,Sound of Defeat,CD,
"Nebelwerfer ""The Spirit of Violation"" CD | CD",Nebelwerfer,The Spirit of Violation,CD,
"Demonio ""Electric Voodoo of the Black Dawn"" CD | CD",Demonio,Electric Voodoo of the Black Dawn,CD,
"Iron Stream ""Endless Pain"" CD | CD",Iron Stream,Endless Pain,CD,
"Balmog ""Necroangels' Revelations"" CD | CD",Balmog,Necroangels' Revelations,CD,
"Fimbulwinter ""Servants of Sorcery"" CD | CD",Fimbulwinter,Servants of Sorcery,CD,
"Woodtemple ""The Call From the Pagan Woods"" CD | CD",Woodtemple,The Call From the Pagan Woods,CD,
"Spiritwood ""Cold Moon Blasphemies"" CD | CD",Spiritwood,Cold Moon Blasphemies,CD,
"Aghast ""Hexerei im Zwielicht der Finsternis"" CD | CD",Aghast,Hexerei im Zwielicht der Finsternis,CD,
"Erupted Evil ""Teufel"" CD | CD",Erupted Evil,Teufel,CD,
"Sort Vokter ""Folkloric Necro Metal"" LP (AKA ildjarn) | Vinyl",Sort Vokter,Folkloric Necro Metal,Vinyl,
"Deathless Void ""Deathless Void"" LP | Vinyl",Deathless Void,Deathless Void,Vinyl,
"Weregoat / Eggs of Gomorrh ""Orgiastic Rape of Resurrected Remains"" LP | Vinyl",Weregoat / Eggs of Gomorrh,Orgiastic Rape of Resurrected Remains,Vinyl,
"Bunker 66 / Lucifuge ""Of Night and Lust"" Split LP | Vinyl",Bunker 66 / Lucifuge,Of Night and Lust,Vinyl,
"Saturnalia Temple ""To The Other"" LP | Vinyl",Saturnalia Temple,To The Other,Vinyl,
"Lugubrum ""De Zuivering"" LP | Vinyl",Lugubrum,De Zuivering,Vinyl,
"Phlegethon's Majesty / Gouffre Split 7"" | Vinyl",Phlegethon's Majesty / Gouffre,Split,Vinyl,
"Sorcery ""Sinister Soldiers"" Double LP | Vinyl",Sorcery,Sinister Soldiers,Vinyl,
"Koldborn ""The Devil of All Deals"" 10"" | Vinyl",Koldborn,The Devil of All Deals,Vinyl,
"Front Beast ""Ars Satanic Ex Tempus"" 7"" | Vinyl",Front Beast,Ars Satanic Ex Tempus,Vinyl,
"Vort ""Demo"" 7"" | Vinyl",Vort,Demo,Vinyl,
"Celestia ""Delhÿs-cätess"" 10"" | Vinyl",Celestia,Delhÿs-cätess,Vinyl,
"Strongblood ""Crooked Cross 2009"" LP | Vinyl",Strongblood,Crooked Cross 2009,Vinyl,
"Triangulum ""Triangulum"" LP | Vinyl",Triangulum,Triangulum,Vinyl,
"Goatblood (Australia) ""Supreme Triumph of Evil"" LP | Vinyl",Goatblood,Supreme Triumph of Evil,Vinyl,
"Empty Playground ""Make The Pain Go Away"" 7"" | Vinyl",Empty Playground,Make The Pain Go Away,Vinyl,
"Maniac ""Rainbows, Kittens, Flowers & Puppies"" LP | Vinyl",Maniac,"Rainbows, Kittens, Flowers & Puppies",Vinyl,
"Kareliaani ""Patriot"" Test Press 7"" | Vinyl",Kareliaani,Patriot,Vinyl,
"Mephistofeles ""A Path of Black"" MLP + Patch | Vinyl",Mephistofeles,A Path of Black,Vinyl,
Degredo / Cantos de Muerte Split LP | Vinyl,Degredo / Cantos de Muerte,Split,Vinyl,
"Blood Duster / Brutal Truth ""First United Meth Church"" Split 7"" | Vinyl",Blood Duster / Brutal Truth,First United Meth Church,Vinyl,
"Exermination Temple ""Lifeless Forms"" 7"" + Patch | Vinyl",Exermination Temple,Lifeless Forms,Vinyl,
"Grift ""Budet"" LP | Vinyl",Grift,Budet,Vinyl,
"Hellpreacher ""Resurrection"" 7"" (Cult TX Deathrash '86) | Vinyl",Hellpreacher,Resurrection,Vinyl,
"Hakaristi ""Hakaristi"" 7"" | Vinyl",Hakaristi,Hakaristi,Vinyl,
"Ara Solis ""Ashvattha"" LP | Vinyl",Ara Solis,Ashvattha,Vinyl,
"Mycelium ""Mycoticism: Disseminating the Propagules"" LP | Vinyl",Mycelium,Mycoticism: Disseminating the Propagules,Vinyl,
"Abusiveness ""Nad Grobem Ojcow"" 7"" | Vinyl",Abusiveness,Nad Grobem Ojcow,Vinyl,
"Hellish ""The Dance of the Four Elemental Serpents"" LP | Vinyl",Hellish,The Dance of the Four Elemental Serpents,Vinyl,
Saltas “Mors Salis – Opus I” LP (Irkallian Oracle/TFO) | Vinyl,Saltas,Mors Salis – Opus I,Vinyl,
"Anatomy ""Twisting Depths Of Horror"" Double LP | Vinyl",Anatomy,Twisting Depths Of Horror,Vinyl,
"Algaion ""Oimai Algeiou"" LP | Vinyl",Algaion,Oimai Algeiou,Vinyl,
"Necroblood / Psychomorphis ""The Lurking Horror / Amorphous Chaos"" Split LP | Vinyl",Necroblood / Psychomorphis,The Lurking Horror / Amorphous Chaos,Vinyl,
"Old Man's Child ""Slaves of The World"" LP | Vinyl",Old Man's Child,Slaves of The World,Vinyl,
"Marduk ""Fuck Me Jesus"" MLP | Vinyl",Marduk,Fuck Me Jesus,Vinyl,
"Vinterthron ""Reign ov Opposites"" LP | Vinyl",Vinterthron,Reign ov Opposites,Vinyl,
"Gutricyde ""Gutricyde"" LP | Vinyl",Gutricyde,Gutricyde,Vinyl,
"Blood ""Inferno"" LP+CD | Vinyl",Blood,Inferno,Vinyl,
